OrderID,CustomerID,ProductID,OrderDate,Quantity,Discount,PaymentMethod,FirstName,LastName,Gender,Age,City,Province,SignupDate,ProductName,Category,UnitCost,UnitPrice,Revenue,Cost,Profit,ProfitMargin
O07745,C0219,P054,2025-07-27,2,0.2,EFT,Zanele,Jacobs,Male,50,Mbombela,Mpumalanga,2023-05-13,Shampoo,Beauty,909.26,1529.23,2446.768,1818.52,628.248,25.6766477246719
O07746,C0514,P007,2025-11-16,2,0.15,Card,Themba,Dlamini,Male,32,Rustenburg,North West,2024-12-29,Monitor,Electronics,4279.68,6988.07,11879.719,8559.36,3320.3589999999986,27.949810934080165
O07747,C0844,P014,2024-09-20,3,0.0,Card,Mia,Patel,Female,24,East London,Eastern Cape,2024-11-21,Keyboard,Electronics,4216.01,6885.88,20657.64,12648.03,8009.609999999999,38.77311251430463
O07748,C0102,P056,2026-02-25,2,0.0,Card,Layla,Khumalo,Female,22,Kimberley,Northern Cape,2023-12-22,Electric Shaver,Beauty,330.32,520.03,1040.06,660.64,379.41999999999996,36.480587658404325
O07749,C0799,P045,2025-02-22,1,0.05,Card,Emma,Ndlovu,Female,53,Umhlanga,KwaZulu-Natal,2025-06-03,Skincare Set,Beauty,2429.09,4436.87,4215.0265,2429.09,1785.9364999999998,42.37070632889259
O07750,C0172,P054,2026-01-01,2,0.0,Card,Aisha,Patel,Male,23,Mbombela,Mpumalanga,2024-08-16,Shampoo,Beauty,909.26,1529.23,3058.46,1818.52,1239.94,40.541318179737516
O07751,C0808,P053,2024-09-02,3,0.15,EFT,Themba,Khumalo,Male,22,Mthatha,Eastern Cape,2025-04-08,Shampoo,Beauty,3322.19,4431.69,11300.8095,9966.57,1334.2394999999997,11.806583413338661
O07752,C0598,P078,2026-01-19,2,0.05,Card,Leah,Smith,Female,37,Soweto,Gauteng,2024-07-28,Self Help Book,Books,3068.87,4433.11,8422.909,6137.74,2285.169,27.13040114763201
O07753,C0184,P009,2024-07-23,3,0.0,Card,Nandi,Mthembu,Male,62,East London,Eastern Cape,2024-09-22,Tablet,Electronics,3861.16,5127.41,15382.23,11583.48,3798.75,24.695704068915887
O07754,C0473,P008,2025-06-23,1,0.05,EFT,Ethan,Molefe,Male,46,Emalahleni,Mpumalanga,2023-01-17,Monitor,Electronics,3200.93,4231.59,4020.0105,3200.93,819.0805,20.375083597418467
O07755,C0670,P055,2024-12-22,1,0.2,Card,Zanele,Naidoo,Male,60,Johannesburg,Gauteng,2023-01-26,Electric Shaver,Beauty,2688.61,4149.98,3319.984,2688.61,631.3739999999998,19.017380806654486
O07756,C0616,P045,2026-03-02,1,0.1,PayFast,Liam,Mokoena,Male,64,Richards Bay,KwaZulu-Natal,2024-01-28,Skincare Set,Beauty,2429.09,4436.87,3993.183,2429.09,1564.0929999999998,39.16907890271995
O07757,C0432,P070,2025-01-08,2,0.0,EFT,Themba,Pillay,Male,46,Durban,KwaZulu-Natal,2023-04-11,Business Book,Books,816.51,1045.11,2090.22,1633.02,457.1999999999998,21.8732956339524
O07758,C0903,P047,2026-05-25,1,0.1,EFT,Sofia,Molefe,Male,47,Pietermaritzburg,KwaZulu-Natal,2024-04-09,Hair Dryer,Beauty,3460.96,5671.39,5104.251,3460.96,1643.2910000000002,32.194557046665615
O07759,C0509,P044,2026-05-31,1,0.15,PayFast,Aiden,Ndlovu,Female,55,Secunda,Mpumalanga,2024-09-29,Watch,Fashion,4316.77,5630.8,4786.18,4316.77,469.40999999999985,9.807612751714307
O07760,C0497,P061,2024-10-22,3,0.2,EFT,Lucas,Dlamini,Male,63,Mthatha,Eastern Cape,2025-01-28,Dumbbell Set,Sports,240.52,317.71,762.5039999999999,721.5600000000001,40.943999999999846,5.369676749236706
O07761,C0061,P052,2025-11-26,1,0.05,PayFast,Nandi,Govender,Male,35,Soweto,Gauteng,2025-03-12,Makeup Kit,Beauty,427.64,696.91,662.0645,427.64,234.42449999999997,35.40810600779833
O07762,C0921,P026,2024-05-25,3,0.25,PayFast,Amara,Smith,Female,26,George,Western Cape,2023-09-23,Vacuum Cleaner,Home & Kitchen,1021.82,1671.7,3761.3250000000003,3065.46,695.8650000000002,18.500528404219263
O07763,C0164,P019,2025-05-23,2,0.05,EFT,Themba,Williams,Male,69,Umhlanga,KwaZulu-Natal,2024-04-15,Blender,Home & Kitchen,3508.12,5190.89,9862.691,7016.24,2846.451000000001,28.86079468575058
O07764,C0517,P050,2026-02-06,3,0.1,EFT,Sipho,Mthembu,Female,69,Gqeberha,Eastern Cape,2023-08-31,Perfume,Beauty,3146.68,5625.87,15189.849,9440.039999999999,5749.809000000001,37.85297009864944
O07765,C0805,P049,2025-12-30,2,0.05,Cash on Delivery,Liam,Jacobs,Female,30,Pretoria,Gauteng,2025-03-26,Perfume,Beauty,1759.53,2401.06,4562.014,3519.06,1042.9540000000002,22.86170099434154
O07766,C0214,P062,2025-12-05,1,0.15,PayFast,Oliver,Mthembu,Female,60,Johannesburg,Gauteng,2024-11-21,Dumbbell Set,Sports,3641.61,6010.08,5108.568,3641.61,1466.958,28.715640077610793
O07767,C0517,P028,2025-01-31,2,0.0,EFT,Sipho,Mthembu,Female,69,Gqeberha,Eastern Cape,2023-08-31,Cookware Set,Home & Kitchen,509.63,659.33,1318.66,1019.26,299.4000000000001,22.70486706201751
O07768,C0245,P045,2025-05-09,2,0.0,EFT,Lucas,Naidoo,Male,64,Paarl,Western Cape,2023-06-07,Skincare Set,Beauty,2429.09,4436.87,8873.74,4858.18,4015.5599999999995,45.25217101244796
O07769,C0762,P057,2024-06-17,3,0.1,Card,Mia,Khumalo,Female,67,Tzaneen,Limpopo,2023-09-14,Running Shoes,Sports,1419.4,2228.97,6018.219,4258.200000000001,1760.0189999999993,29.24484801899033
O07770,C0551,P013,2026-02-10,2,0.15,PayFast,Sofia,Dlamini,Female,27,Stellenbosch,Western Cape,2024-10-16,Keyboard,Electronics,1177.34,1801.53,3062.6009999999997,2354.68,707.9209999999998,23.115025430998028
O07771,C0859,P020,2025-08-31,1,0.05,Card,Leah,Smith,Male,32,Centurion,Gauteng,2024-04-01,Blender,Home & Kitchen,1530.31,1968.03,1869.6284999999998,1530.31,339.31849999999986,18.14897986418157
O07772,C0900,P023,2026-02-03,4,0.1,Card,Lucas,Khumalo,Female,57,Emalahleni,Mpumalanga,2024-04-17,Coffee Maker,Home & Kitchen,4182.21,6759.21,24333.156,16728.84,7604.315999999999,31.25084144448833
O07773,C0624,P001,2024-12-24,3,0.1,PayFast,Themba,Govender,Male,56,Gqeberha,Eastern Cape,2024-01-20,Smartphone,Electronics,103.23,135.09,364.743,309.69,55.053,15.093641276186245
O07774,C0718,P024,2025-03-17,1,0.1,Card,Lucas,Smith,Male,65,Paarl,Western Cape,2023-06-13,Coffee Maker,Home & Kitchen,844.07,1304.29,1173.861,844.07,329.79100000000005,28.09455293258742
O07775,C0538,P013,2025-03-27,4,0.05,Card,Ethan,Pillay,Male,35,Pietermaritzburg,KwaZulu-Natal,2023-06-13,Keyboard,Electronics,1177.34,1801.53,6845.813999999999,4709.36,2136.4539999999997,31.20818064878771
O07776,C0389,P036,2024-02-15,1,0.05,Card,Noah,Peters,Male,70,Kimberley,Northern Cape,2024-06-20,Jeans,Fashion,2233.52,3376.27,3207.4565,2233.52,973.9364999999998,30.364760987405436
O07777,C0624,P069,2025-04-03,3,0.15,PayFast,Themba,Govender,Male,56,Gqeberha,Eastern Cape,2024-01-20,Business Book,Books,3170.77,4211.81,10740.1155,9512.31,1227.8055000000004,11.431958064138142
O07778,C0910,P011,2026-04-06,1,0.0,PayFast,Liam,Smith,Female,33,Richards Bay,KwaZulu-Natal,2024-07-10,Smartwatch,Electronics,2569.01,4702.06,4702.06,2569.01,2133.05,45.36415953858521
O07779,C0417,P045,2026-06-03,1,0.0,PayFast,Nandi,Mthembu,Female,37,Cape Town,Western Cape,2023-06-21,Skincare Set,Beauty,2429.09,4436.87,4436.87,2429.09,2007.7799999999997,45.25217101244796
O07780,C0318,P021,2025-09-12,2,0.05,Card,Liam,Nkosi,Female,61,Paarl,Western Cape,2025-04-15,Toaster,Home & Kitchen,4302.45,6061.29,11516.451,8604.9,2911.5509999999995,25.281668805780527
O07781,C0393,P039,2025-07-20,3,0.0,PayFast,Amara,Patel,Female,52,Cape Town,Western Cape,2023-01-18,Dress,Fashion,64.72,117.95,353.85,194.16,159.69000000000003,45.12929207291226
O07782,C0439,P075,2024-02-24,3,0.05,Card,Amara,Naidoo,Male,39,Tzaneen,Limpopo,2023-09-07,Cookbook,Books,3606.33,4985.19,14207.7915,10818.99,3388.8014999999996,23.851711928627328
O07783,C0071,P057,2026-05-23,1,0.15,EFT,Sipho,Jacobs,Male,30,Richards Bay,KwaZulu-Natal,2024-12-14,Running Shoes,Sports,1419.4,2228.97,1894.6244999999997,1419.4,475.2244999999996,25.082780255401516
O07784,C0494,P056,2024-01-24,2,0.0,Card,James,Govender,Male,52,Johannesburg,Gauteng,2024-06-07,Electric Shaver,Beauty,330.32,520.03,1040.06,660.64,379.41999999999996,36.480587658404325
O07785,C0491,P047,2026-07-01,1,0.05,PayFast,Sofia,Dlamini,Male,34,Durban,KwaZulu-Natal,2023-01-18,Hair Dryer,Beauty,3460.96,5671.39,5387.8205,3460.96,1926.8604999999998,35.763264570525315
O07786,C0575,P053,2025-08-19,4,0.0,Card,Zanele,Jacobs,Female,53,Johannesburg,Gauteng,2023-03-31,Shampoo,Beauty,3322.19,4431.69,17726.76,13288.76,4437.999999999998,25.035595901337853
O07787,C0365,P027,2025-04-04,1,0.05,EFT,Liam,Pillay,Male,22,Thohoyandou,Limpopo,2024-09-21,Cookware Set,Home & Kitchen,4111.11,6903.54,6558.362999999999,4111.11,2447.2529999999997,37.3149976602393
O07788,C0599,P068,2026-06-19,3,0.2,Card,Thando,Mthembu,Female,35,East London,Eastern Cape,2023-03-07,Sports Bag,Sports,4135.18,5282.61,12678.264,12405.54,272.72399999999834,2.1511146951980047
O07789,C0885,P003,2024-02-13,2,0.15,EFT,Mason,Mthembu,Male,45,Pretoria,Gauteng,2025-06-02,Laptop,Electronics,1026.4,1457.47,2477.699,2052.8,424.8989999999999,17.14893536301221
O07790,C0952,P023,2025-11-02,2,0.1,EFT,Aiden,Pillay,Male,57,Richards Bay,KwaZulu-Natal,2024-04-26,Coffee Maker,Home & Kitchen,4182.21,6759.21,12166.578,8364.42,3802.1579999999994,31.25084144448833
O07791,C0568,P051,2025-10-07,2,0.15,Card,Mia,Ndlovu,Female,32,Johannesburg,Gauteng,2023-09-27,Makeup Kit,Beauty,2856.25,4186.0,7116.2,5712.5,1403.6999999999998,19.725415249711922
O07792,C0041,P027,2024-11-19,1,0.0,Card,Nandi,Patel,Female,27,Mahikeng,North West,2023-10-20,Cookware Set,Home & Kitchen,4111.11,6903.54,6903.54,4111.11,2792.4300000000003,40.449247777227335
O07793,C0968,P071,2025-06-26,1,0.0,EFT,Layla,Mokoena,Male,63,Polokwane,Limpopo,2024-01-14,Fiction Novel,Books,1417.65,2447.17,2447.17,1417.65,1029.52,42.06981942406943
O07794,C0700,P051,2025-12-25,4,0.0,Cash on Delivery,Mason,Mthembu,Female,18,Secunda,Mpumalanga,2023-10-30,Makeup Kit,Beauty,2856.25,4186.0,16744.0,11425.0,5319.0,31.766602962255135
O07795,C0337,P031,2026-02-15,4,0.1,Card,Nandi,Molefe,Male,20,Mbombela,Mpumalanga,2023-06-29,Sneakers,Fashion,712.4,1164.2,4191.12,2849.6,1341.52,32.0086277653706
O07796,C0138,P078,2024-01-02,1,0.15,Card,Zanele,Peters,Male,47,Richards Bay,KwaZulu-Natal,2023-10-23,Self Help Book,Books,3068.87,4433.11,3768.1434999999997,3068.87,699.2734999999998,18.55750716500048
O07797,C0133,P064,2026-06-26,1,0.0,Card,Thando,Smith,Female,19,Johannesburg,Gauteng,2024-03-18,Football,Sports,3940.44,5277.72,5277.72,3940.44,1337.2800000000002,25.338214228871557
O07798,C0155,P031,2024-09-11,1,0.1,Card,Mason,Khumalo,Male,22,Paarl,Western Cape,2023-01-16,Sneakers,Fashion,712.4,1164.2,1047.78,712.4,335.38,32.0086277653706
O07799,C0041,P005,2024-12-06,1,0.0,Cash on Delivery,Nandi,Patel,Female,27,Mahikeng,North West,2023-10-20,Headphones,Electronics,459.14,832.47,832.47,459.14,373.33000000000004,44.84606051869737
O07800,C0905,P013,2025-01-10,1,0.0,Card,Aisha,Dlamini,Female,64,Centurion,Gauteng,2024-10-11,Keyboard,Electronics,1177.34,1801.53,1801.53,1177.34,624.19,34.64777161634833
O07801,C0530,P023,2024-03-07,5,0.25,EFT,Zanele,Ndlovu,Male,42,Mahikeng,North West,2025-04-21,Coffee Maker,Home & Kitchen,4182.21,6759.21,25347.037500000002,20911.05,4435.987500000003,17.50100973338601
O07802,C0696,P047,2024-07-16,3,0.0,Card,Liam,Williams,Male,66,Durban,KwaZulu-Natal,2024-07-01,Hair Dryer,Beauty,3460.96,5671.39,17014.170000000002,10382.880000000001,6631.290000000001,38.97510134199905
O07803,C0832,P001,2026-07-24,2,0.0,EFT,Thando,Patel,Male,60,Tzaneen,Limpopo,2023-09-02,Smartphone,Electronics,103.23,135.09,270.18,206.46,63.72,23.58427714856762
O07804,C0794,P049,2025-03-07,1,0.15,Card,Oliver,Pillay,Male,43,Mthatha,Eastern Cape,2023-09-15,Perfume,Beauty,1759.53,2401.06,2040.9009999999998,1759.53,281.37099999999987,13.786606993675827
O07805,C0888,P014,2024-07-05,2,0.05,EFT,Nandi,Mthembu,Female,65,Soweto,Gauteng,2024-02-28,Keyboard,Electronics,4216.01,6885.88,13083.172,8432.02,4651.152,35.55064475189961
O07806,C0966,P011,2024-06-23,1,0.1,Cash on Delivery,Sofia,Govender,Female,45,East London,Eastern Cape,2023-11-03,Smartwatch,Electronics,2569.01,4702.06,4231.854,2569.01,1662.844,39.293510598428014
O07807,C0446,P006,2026-02-10,2,0.1,Card,Mia,Smith,Male,70,Soweto,Gauteng,2025-05-15,Headphones,Electronics,2971.89,5204.6,9368.28,5943.78,3424.500000000001,36.5542020520309
O07808,C0948,P050,2026-05-08,3,0.0,EFT,Emma,Molefe,Male,24,Pietermaritzburg,KwaZulu-Natal,2023-01-30,Perfume,Beauty,3146.68,5625.87,16877.61,9440.039999999999,7437.5700000000015,44.067673088784495
O07809,C0716,P014,2025-01-02,1,0.1,Card,Mia,Jacobs,Male,43,Welkom,Free State,2023-05-18,Keyboard,Electronics,4216.01,6885.88,6197.292,4216.01,1981.2820000000002,31.97012501589404
O07810,C0067,P066,2024-02-07,3,0.1,PayFast,Thando,Khumalo,Male,42,George,Western Cape,2025-01-16,Fitness Tracker,Sports,214.11,285.83,771.741,642.33,129.41099999999994,16.768708672987433
O07811,C0669,P049,2024-11-23,3,0.0,Card,Layla,Mthembu,Female,69,Paarl,Western Cape,2024-11-21,Perfume,Beauty,1759.53,2401.06,7203.18,5278.59,1924.5900000000001,26.718615944624457
O07812,C0672,P010,2024-04-06,4,0.05,EFT,Sipho,Pillay,Male,40,Tzaneen,Limpopo,2025-03-14,Tablet,Electronics,2970.96,5317.84,20207.792,11883.84,8323.952000000001,41.19179373976138
O07813,C0908,P070,2024-06-18,2,0.0,EFT,Sipho,Mthembu,Female,36,Mbombela,Mpumalanga,2024-03-05,Business Book,Books,816.51,1045.11,2090.22,1633.02,457.1999999999998,21.8732956339524
O07814,C0377,P029,2025-06-29,3,0.0,Card,Themba,Khumalo,Male,22,Pretoria,Gauteng,2023-02-22,Microwave,Home & Kitchen,2592.48,3630.4,10891.2,7777.4400000000005,3113.76,28.58968708682239
O07815,C0568,P045,2024-12-02,1,0.0,EFT,Mia,Ndlovu,Female,32,Johannesburg,Gauteng,2023-09-27,Skincare Set,Beauty,2429.09,4436.87,4436.87,2429.09,2007.7799999999997,45.25217101244796
O07816,C0012,P020,2025-09-10,3,0.1,EFT,Aiden,Naidoo,Female,42,Mthatha,Eastern Cape,2025-01-16,Blender,Home & Kitchen,1530.31,1968.03,5313.6810000000005,4590.93,722.7510000000002,13.601700967747218
O07817,C0334,P045,2024-12-29,1,0.0,PayFast,Mason,Mokoena,Male,44,Richards Bay,KwaZulu-Natal,2023-04-13,Skincare Set,Beauty,2429.09,4436.87,4436.87,2429.09,2007.7799999999997,45.25217101244796
O07818,C0061,P059,2026-06-28,1,0.0,PayFast,Nandi,Govender,Male,35,Soweto,Gauteng,2025-03-12,Yoga Mat,Sports,4481.46,5701.43,5701.43,4481.46,1219.9700000000003,21.39761428273258
O07819,C0512,P060,2026-06-08,3,0.1,Card,Liam,Govender,Female,65,Polokwane,Limpopo,2023-12-10,Yoga Mat,Sports,299.44,515.84,1392.768,898.3199999999999,494.4480000000001,35.50110283981252
O07820,C0822,P022,2025-10-21,1,0.1,PayFast,Zanele,Govender,Male,18,Secunda,Mpumalanga,2023-05-03,Toaster,Home & Kitchen,2010.56,3106.38,2795.742,2010.56,785.1820000000002,28.08492342998747
O07821,C0199,P004,2025-04-16,3,0.05,Card,Leah,Jacobs,Female,47,George,Western Cape,2024-01-26,Laptop,Electronics,909.2,1149.43,3275.8754999999996,2727.6000000000004,548.2754999999993,16.73676243190559
O07822,C0517,P070,2025-05-13,1,0.2,EFT,Sipho,Mthembu,Female,69,Gqeberha,Eastern Cape,2023-08-31,Business Book,Books,816.51,1045.11,836.088,816.51,19.577999999999975,2.3416195424405055
O07823,C0196,P016,2025-06-11,2,0.0,EFT,Sipho,Ndlovu,Male,21,Secunda,Mpumalanga,2024-06-17,Mouse,Electronics,1950.08,3494.61,6989.22,3900.16,3089.0600000000004,44.19749271020228
O07824,C0113,P041,2026-02-16,1,0.1,Card,Layla,Nkosi,Female,62,Paarl,Western Cape,2025-02-02,Backpack,Fashion,2574.24,4662.01,4195.809,2574.24,1621.5690000000004,38.64735024878397
O07825,C0503,P073,2025-07-17,4,0.15,EFT,Noah,Ndlovu,Female,42,Polokwane,Limpopo,2023-09-08,Data Science Book,Books,2680.14,4665.27,15861.918000000001,10720.56,5141.358000000002,32.41321761971031
O07826,C0076,P038,2026-05-10,3,0.05,Card,Sipho,Pillay,Male,27,Polokwane,Limpopo,2024-11-19,T-Shirt,Fashion,3544.95,5580.03,15903.0855,10634.849999999999,5268.235500000001,33.12712806580837
O07827,C0572,P024,2026-06-30,2,0.1,EFT,Noah,Jacobs,Male,25,Centurion,Gauteng,2025-05-24,Coffee Maker,Home & Kitchen,844.07,1304.29,2347.722,1688.14,659.5820000000001,28.09455293258742
O07828,C0030,P046,2025-03-29,3,0.0,EFT,Aiden,Mokoena,Male,63,Pretoria,Gauteng,2024-08-25,Skincare Set,Beauty,408.03,622.57,1867.71,1224.09,643.6200000000001,34.46038196508024
O07829,C0101,P046,2025-10-16,1,0.15,PayFast,Sipho,Peters,Male,68,Stellenbosch,Western Cape,2023-04-15,Skincare Set,Beauty,408.03,622.57,529.1845000000001,408.03,121.1545000000001,22.894567017741466
O07830,C0538,P071,2024-06-05,1,0.25,Card,Ethan,Pillay,Male,35,Pietermaritzburg,KwaZulu-Natal,2023-06-13,Fiction Novel,Books,1417.65,2447.17,1835.3775,1417.65,417.72749999999996,22.759759232092577
O07831,C0577,P078,2024-10-27,1,0.0,Card,Nandi,Dlamini,Female,27,Mthatha,Eastern Cape,2024-06-19,Self Help Book,Books,3068.87,4433.11,4433.11,3068.87,1364.2399999999998,30.77388109025041
O07832,C0027,P042,2025-06-12,3,0.05,Card,Themba,Jacobs,Female,31,Mthatha,Eastern Cape,2023-06-19,Backpack,Fashion,1647.19,2732.86,7788.651,4941.57,2847.081,36.55422485870788
O07833,C0562,P018,2024-11-03,1,0.2,Card,Layla,Patel,Female,60,Pietermaritzburg,KwaZulu-Natal,2024-02-24,Air Fryer,Home & Kitchen,770.75,997.66,798.128,770.75,27.378000000000043,3.4302768478239134
O07834,C0841,P077,2026-05-22,1,0.0,PayFast,James,Jacobs,Male,24,Soweto,Gauteng,2023-03-21,Self Help Book,Books,3661.27,6734.23,6734.23,3661.27,3072.9599999999996,45.63194307292741
O07835,C0716,P022,2024-09-02,1,0.1,Card,Mia,Jacobs,Male,43,Welkom,Free State,2023-05-18,Toaster,Home & Kitchen,2010.56,3106.38,2795.742,2010.56,785.1820000000002,28.08492342998747
O07836,C0124,P033,2025-07-20,2,0.15,Cash on Delivery,Sofia,Smith,Male,57,Centurion,Gauteng,2023-11-09,Jacket,Fashion,1235.64,2063.56,3508.0519999999997,2471.28,1036.7719999999995,29.554065903242016
O07837,C0581,P031,2025-11-20,2,0.05,Card,Zanele,Molefe,Female,62,Paarl,Western Cape,2023-02-09,Sneakers,Fashion,712.4,1164.2,2211.98,1424.8,787.1800000000001,35.587121040877406
O07838,C0656,P007,2026-01-22,3,0.2,PayFast,Amara,Nkosi,Male,20,Umhlanga,KwaZulu-Natal,2024-07-14,Monitor,Electronics,4279.68,6988.07,16771.368,12839.04,3932.3279999999977,23.446674117460173
O07839,C0038,P030,2025-05-14,2,0.05,Card,Noah,Williams,Male,23,Tzaneen,Limpopo,2023-04-11,Microwave,Home & Kitchen,2034.18,3636.93,6910.1669999999995,4068.36,2841.8069999999993,41.125011884662115
O07840,C0856,P077,2026-05-17,2,0.0,PayFast,Nandi,Khumalo,Male,67,Emalahleni,Mpumalanga,2023-12-23,Self Help Book,Books,3661.27,6734.23,13468.46,7322.54,6145.919999999999,45.63194307292741
O07841,C0909,P072,2025-10-22,3,0.1,Card,James,Mokoena,Female,18,Cape Town,Western Cape,2023-05-15,Fiction Novel,Books,2080.02,2813.05,7595.2350000000015,6240.0599999999995,1355.175000000002,17.842436738297128
O07842,C0851,P029,2025-07-06,5,0.05,EFT,Themba,Molefe,Male,24,Polokwane,Limpopo,2025-03-01,Microwave,Home & Kitchen,2592.48,3630.4,17244.399999999998,12962.4,4281.999999999998,24.83124956507619
O07843,C0825,P013,2024-04-23,1,0.05,Card,Mason,Patel,Male,26,Cape Town,Western Cape,2023-12-31,Keyboard,Electronics,1177.34,1801.53,1711.4534999999998,1177.34,534.1134999999999,31.20818064878771
O07844,C0737,P017,2025-07-28,2,0.0,Card,Layla,Jacobs,Male,23,Durban,KwaZulu-Natal,2025-06-17,Air Fryer,Home & Kitchen,3475.97,5019.45,10038.9,6951.94,3086.96,30.74998256781122
O07845,C0615,P003,2026-04-17,1,0.0,PayFast,Leah,Khumalo,Female,43,Mbombela,Mpumalanga,2023-05-13,Laptop,Electronics,1026.4,1457.47,1457.47,1026.4,431.06999999999994,29.57659505856038
O07846,C0665,P066,2025-11-27,3,0.1,Card,Layla,Peters,Female,63,Umhlanga,KwaZulu-Natal,2025-05-13,Fitness Tracker,Sports,214.11,285.83,771.741,642.33,129.41099999999994,16.768708672987433
O07847,C0807,P004,2026-04-25,3,0.0,Card,Aiden,Jacobs,Female,36,Johannesburg,Gauteng,2024-03-08,Laptop,Electronics,909.2,1149.43,3448.29,2727.6000000000004,720.6899999999996,20.89992431031032
O07848,C0640,P028,2025-08-23,2,0.0,Card,Mason,Patel,Male,28,Bloemfontein,Free State,2023-04-26,Cookware Set,Home & Kitchen,509.63,659.33,1318.66,1019.26,299.4000000000001,22.70486706201751
O07849,C0331,P007,2024-07-09,2,0.0,EFT,Emma,Pillay,Male,70,Mahikeng,North West,2025-02-04,Monitor,Electronics,4279.68,6988.07,13976.14,8559.36,5416.779999999999,38.757339293968144
O07850,C0383,P030,2024-01-25,2,0.1,EFT,Thando,Molefe,Male,41,Centurion,Gauteng,2025-02-18,Microwave,Home & Kitchen,2034.18,3636.93,6546.474,4068.36,2478.114,37.8541792115878
O07851,C0902,P063,2025-02-22,4,0.15,Card,Mason,Khumalo,Female,38,Secunda,Mpumalanga,2024-07-13,Football,Sports,2089.75,3462.4,11772.16,8359.0,3413.16,28.993489724910297
O07852,C0017,P026,2026-01-26,2,0.05,EFT,Aiden,Naidoo,Female,23,Paarl,Western Cape,2024-01-06,Vacuum Cleaner,Home & Kitchen,1021.82,1671.7,3176.23,2043.64,1132.59,35.658311898067836
O07853,C0695,P065,2026-03-29,2,0.2,EFT,Zanele,Khumalo,Female,19,Richards Bay,KwaZulu-Natal,2024-10-07,Fitness Tracker,Sports,2628.09,4743.41,7589.456,5256.18,2333.276,30.74365277300507
O07854,C0952,P043,2025-02-14,2,0.05,Card,Aiden,Pillay,Male,57,Richards Bay,KwaZulu-Natal,2024-04-26,Watch,Fashion,1832.74,2986.2,5673.78,3665.48,2008.2999999999997,35.39615564932021
O07855,C0701,P038,2025-08-24,3,0.05,Card,Noah,Mokoena,Female,52,Stellenbosch,Western Cape,2023-05-07,T-Shirt,Fashion,3544.95,5580.03,15903.0855,10634.849999999999,5268.235500000001,33.12712806580837
O07856,C0998,P001,2025-06-19,1,0.0,Card,Sofia,Khumalo,Female,67,Johannesburg,Gauteng,2023-09-19,Smartphone,Electronics,103.23,135.09,135.09,103.23,31.86,23.58427714856762
O07857,C0673,P008,2025-06-09,3,0.15,Cash on Delivery,Layla,Peters,Male,65,Polokwane,Limpopo,2024-09-22,Monitor,Electronics,3200.93,4231.59,10790.5545,9602.789999999999,1187.7645000000011,11.007446373585353
O07858,C0035,P034,2024-12-03,1,0.0,Card,Zanele,Patel,Female,69,Johannesburg,Gauteng,2023-03-04,Jacket,Fashion,4075.55,6499.62,6499.62,4075.55,2424.0699999999997,37.295564971490634
O07859,C0829,P001,2024-08-04,1,0.05,Card,Mia,Mthembu,Male,22,George,Western Cape,2023-11-28,Smartphone,Electronics,103.23,135.09,128.3355,103.23,25.105499999999992,19.562396998492225
O07860,C0283,P020,2024-10-22,1,0.15,Cash on Delivery,Themba,Patel,Female,31,Cape Town,Western Cape,2023-09-26,Blender,Home & Kitchen,1530.31,1968.03,1672.8255,1530.31,142.51549999999997,8.519448083497053
O07861,C0453,P075,2024-04-04,2,0.0,Card,Emma,Khumalo,Female,49,Paarl,Western Cape,2024-02-23,Cookbook,Books,3606.33,4985.19,9970.38,7212.66,2757.7199999999993,27.65912633219596
O07862,C0317,P032,2024-10-24,3,0.0,Card,Thando,Jacobs,Female,63,Upington,Northern Cape,2024-08-30,Sneakers,Fashion,4201.38,6927.08,20781.239999999998,12604.14,8177.0999999999985,39.34847006242168
O07863,C0265,P051,2024-01-17,2,0.1,EFT,Aiden,Patel,Male,67,Johannesburg,Gauteng,2023-12-20,Makeup Kit,Beauty,2856.25,4186.0,7534.8,5712.5,1822.3000000000002,24.185114402505707
O07864,C0435,P057,2025-12-06,1,0.1,Card,Aisha,Mthembu,Female,47,Tzaneen,Limpopo,2023-05-26,Running Shoes,Sports,1419.4,2228.97,2006.0729999999999,1419.4,586.6729999999998,29.24484801899033
O07865,C0384,P072,2025-03-08,1,0.05,Card,Aiden,Patel,Male,19,Durban,KwaZulu-Natal,2024-07-30,Fiction Novel,Books,2080.02,2813.05,2672.3975,2080.02,592.3775,22.166519015228836
O07866,C0615,P013,2026-07-17,1,0.05,EFT,Leah,Khumalo,Female,43,Mbombela,Mpumalanga,2023-05-13,Keyboard,Electronics,1177.34,1801.53,1711.4534999999998,1177.34,534.1134999999999,31.20818064878771
O07867,C0816,P059,2024-10-18,1,0.0,EFT,Zanele,Peters,Male,25,Welkom,Free State,2025-04-16,Yoga Mat,Sports,4481.46,5701.43,5701.43,4481.46,1219.9700000000003,21.39761428273258
O07868,C0296,P009,2025-04-08,1,0.0,Card,Sipho,Smith,Male,50,Mahikeng,North West,2023-05-09,Tablet,Electronics,3861.16,5127.41,5127.41,3861.16,1266.25,24.695704068915887
O07869,C0212,P035,2025-04-20,1,0.15,PayFast,Nandi,Ndlovu,Female,28,Mbombela,Mpumalanga,2024-01-21,Jeans,Fashion,2343.45,4250.89,3613.2565,2343.45,1269.8065000000001,35.14299358487282
